ID,rock_type
TEST_01208,Granite
TEST_01209,Etc
TEST_01210,Granite
TEST_01211,Etc
TEST_01212,Granite
TEST_01213,Granite
TEST_01214,Granite
TEST_01215,Etc
TEST_01216,Mud_Sandstone
TEST_01217,Weathered_Rock
TEST_01218,Granite
TEST_01219,Mud_Sandstone
TEST_01220,Granite
TEST_01221,Etc
TEST_01222,Granite
TEST_01223,Mud_Sandstone
TEST_01224,Granite
TEST_01225,Granite
TEST_01226,Mud_Sandstone
TEST_01227,Gneiss
TEST_01228,Granite
TEST_01229,Granite
TEST_01230,Granite
TEST_01231,Andesite
TEST_01232,Etc
TEST_01233,Granite
TEST_01234,Granite
TEST_01235,Granite
TEST_01236,Mud_Sandstone
TEST_01237,Granite
TEST_01238,Mud_Sandstone
TEST_01239,Granite
TEST_01240,Granite
TEST_01241,Mud_Sandstone
TEST_01242,Etc
TEST_01243,Granite
TEST_01244,Gneiss
TEST_01245,Mud_Sandstone
TEST_01246,Granite
TEST_01247,Granite
TEST_01248,Granite
TEST_01249,Granite
TEST_01250,Granite
TEST_01251,Granite
TEST_01252,Granite
TEST_01253,Granite
TEST_01254,Etc
TEST_01255,Granite
TEST_01256,Granite
TEST_01257,Granite
TEST_01258,Gneiss
TEST_01259,Granite
TEST_01260,Granite
TEST_01261,Gneiss
TEST_01262,Granite
TEST_01263,Etc
TEST_01264,Granite
TEST_01265,Basalt
TEST_01266,Granite
TEST_01267,Gneiss
TEST_01268,Gneiss
TEST_01269,Granite
TEST_01270,Etc
TEST_01271,Granite
TEST_01272,Etc
TEST_01273,Mud_Sandstone
TEST_01274,Mud_Sandstone
TEST_01275,Etc
TEST_01276,Granite
TEST_01277,Granite
TEST_01278,Granite
TEST_01279,Granite
TEST_01280,Granite
TEST_01281,Granite
TEST_01282,Mud_Sandstone
TEST_01283,Mud_Sandstone
TEST_01284,Granite
TEST_01285,Gneiss
TEST_01286,Gneiss
TEST_01287,Granite
TEST_01288,Granite
TEST_01289,Gneiss
TEST_01290,Granite
TEST_01291,Granite
TEST_01292,Granite
TEST_01293,Andesite
TEST_01294,Granite
TEST_01295,Gneiss
TEST_01296,Mud_Sandstone
TEST_01297,Mud_Sandstone
TEST_01298,Mud_Sandstone
TEST_01299,Gneiss
TEST_01300,Mud_Sandstone
TEST_01301,Mud_Sandstone
TEST_01302,Mud_Sandstone
TEST_01303,Andesite
TEST_01304,Mud_Sandstone
TEST_01305,Etc
TEST_01306,Gneiss
TEST_01307,Mud_Sandstone
TEST_01308,Granite
TEST_01309,Andesite
TEST_01310,Mud_Sandstone
TEST_01311,Mud_Sandstone
TEST_01312,Mud_Sandstone
TEST_01313,Etc
TEST_01314,Mud_Sandstone
TEST_01315,Mud_Sandstone
TEST_01316,Mud_Sandstone
TEST_01317,Mud_Sandstone
TEST_01318,Mud_Sandstone
TEST_01319,Mud_Sandstone
TEST_01320,Mud_Sandstone
TEST_01321,Etc
TEST_01322,Mud_Sandstone
TEST_01323,Mud_Sandstone
TEST_01324,Mud_Sandstone
TEST_01325,Mud_Sandstone
TEST_01326,Mud_Sandstone
TEST_01327,Mud_Sandstone
TEST_01328,Mud_Sandstone
TEST_01329,Granite
TEST_01330,Mud_Sandstone
TEST_01331,Granite
TEST_01332,Mud_Sandstone
TEST_01333,Granite
TEST_01334,Mud_Sandstone
TEST_01335,Granite
TEST_01336,Weathered_Rock
TEST_01337,Etc
TEST_01338,Mud_Sandstone
TEST_01339,Mud_Sandstone
TEST_01340,Etc
TEST_01341,Mud_Sandstone
TEST_01342,Etc
TEST_01343,Mud_Sandstone
TEST_01344,Mud_Sandstone
TEST_01345,Etc
TEST_01346,Etc
TEST_01347,Mud_Sandstone
TEST_01348,Granite
TEST_01349,Mud_Sandstone
TEST_01350,Mud_Sandstone
TEST_01351,Mud_Sandstone
TEST_01352,Mud_Sandstone
TEST_01353,Mud_Sandstone
TEST_01354,Granite
TEST_01355,Mud_Sandstone
TEST_01356,Etc
TEST_01357,Etc
TEST_01358,Etc
TEST_01359,Mud_Sandstone
TEST_01360,Mud_Sandstone
TEST_01361,Mud_Sandstone
TEST_01362,Mud_Sandstone
TEST_01363,Mud_Sandstone
TEST_01364,Granite
TEST_01365,Etc
TEST_01366,Granite
TEST_01367,Etc
TEST_01368,Mud_Sandstone
TEST_01369,Etc
TEST_01370,Mud_Sandstone
TEST_01371,Mud_Sandstone
TEST_01372,Weathered_Rock
TEST_01373,Etc
TEST_01374,Etc
TEST_01375,Gneiss
TEST_01376,Mud_Sandstone
TEST_01377,Gneiss
TEST_01378,Andesite
TEST_01379,Etc
TEST_01380,Mud_Sandstone
TEST_01381,Etc
TEST_01382,Andesite
TEST_01383,Mud_Sandstone
TEST_01384,Weathered_Rock
TEST_01385,Mud_Sandstone
TEST_01386,Mud_Sandstone
TEST_01387,Granite
TEST_01388,Weathered_Rock
TEST_01389,Mud_Sandstone
TEST_01390,Mud_Sandstone
TEST_01391,Etc
TEST_01392,Mud_Sandstone
TEST_01393,Mud_Sandstone
TEST_01394,Mud_Sandstone
TEST_01395,Granite
TEST_01396,Etc
TEST_01397,Mud_Sandstone
TEST_01398,Granite
TEST_01399,Etc
TEST_01400,Etc
TEST_01401,Etc
TEST_01402,Etc
TEST_01403,Andesite
TEST_01404,Granite
TEST_01405,Etc
TEST_01406,Mud_Sandstone
TEST_01407,Mud_Sandstone
TEST_01408,Etc
TEST_01409,Mud_Sandstone
TEST_01410,Mud_Sandstone
TEST_01411,Etc
TEST_01412,Etc
TEST_01413,Etc
TEST_01414,Etc
TEST_01415,Etc
TEST_01416,Mud_Sandstone
TEST_01417,Etc
TEST_01418,Etc
TEST_01419,Etc
TEST_01420,Mud_Sandstone
TEST_01421,Mud_Sandstone
TEST_01422,Etc
TEST_01423,Mud_Sandstone
TEST_01424,Mud_Sandstone
TEST_01425,Mud_Sandstone
TEST_01426,Etc
TEST_01427,Etc
TEST_01428,Etc
TEST_01429,Etc
TEST_01430,Etc
TEST_01431,Etc
TEST_01432,Etc
TEST_01433,Granite
TEST_01434,Mud_Sandstone
TEST_01435,Etc
TEST_01436,Etc
TEST_01437,Mud_Sandstone
TEST_01438,Etc
TEST_01439,Mud_Sandstone
TEST_01440,Mud_Sandstone
TEST_01441,Etc
TEST_01442,Etc
TEST_01443,Etc
TEST_01444,Etc
TEST_01445,Gneiss
TEST_01446,Mud_Sandstone
TEST_01447,Etc
TEST_01448,Weathered_Rock
TEST_01449,Etc
TEST_01450,Gneiss
TEST_01451,Mud_Sandstone
TEST_01452,Granite
TEST_01453,Granite
TEST_01454,Mud_Sandstone
TEST_01455,Etc
TEST_01456,Mud_Sandstone
TEST_01457,Etc
TEST_01458,Etc
TEST_01459,Mud_Sandstone
TEST_01460,Mud_Sandstone
TEST_01461,Mud_Sandstone
TEST_01462,Andesite
TEST_01463,Etc
TEST_01464,Mud_Sandstone
TEST_01465,Etc
TEST_01466,Etc
TEST_01467,Granite
TEST_01468,Weathered_Rock
TEST_01469,Granite
TEST_01470,Weathered_Rock
TEST_01471,Etc
TEST_01472,Etc
TEST_01473,Mud_Sandstone
TEST_01474,Etc
TEST_01475,Etc
TEST_01476,Etc
TEST_01477,Mud_Sandstone
TEST_01478,Mud_Sandstone
TEST_01479,Etc
TEST_01480,Mud_Sandstone
TEST_01481,Weathered_Rock
TEST_01482,Mud_Sandstone
TEST_01483,Mud_Sandstone
TEST_01484,Weathered_Rock
TEST_01485,Weathered_Rock
TEST_01486,Weathered_Rock
TEST_01487,Mud_Sandstone
TEST_01488,Mud_Sandstone
TEST_01489,Mud_Sandstone
TEST_01490,Mud_Sandstone
TEST_01491,Mud_Sandstone
TEST_01492,Mud_Sandstone
TEST_01493,Mud_Sandstone
TEST_01494,Andesite
TEST_01495,Mud_Sandstone
TEST_01496,Andesite
TEST_01497,Mud_Sandstone
TEST_01498,Mud_Sandstone
TEST_01499,Mud_Sandstone
TEST_01500,Mud_Sandstone
TEST_01501,Mud_Sandstone
TEST_01502,Mud_Sandstone
TEST_01503,Andesite
TEST_01504,Andesite
TEST_01505,Mud_Sandstone
TEST_01506,Andesite
TEST_01507,Mud_Sandstone
TEST_01508,Mud_Sandstone
TEST_01509,Weathered_Rock
TEST_01510,Gneiss
TEST_01511,Mud_Sandstone
TEST_01512,Mud_Sandstone
TEST_01513,Mud_Sandstone
TEST_01514,Mud_Sandstone
TEST_01515,Mud_Sandstone
TEST_01516,Mud_Sandstone
TEST_01517,Weathered_Rock
TEST_01518,Mud_Sandstone
TEST_01519,Mud_Sandstone
TEST_01520,Mud_Sandstone
TEST_01521,Mud_Sandstone
TEST_01522,Mud_Sandstone
TEST_01523,Mud_Sandstone
TEST_01524,Mud_Sandstone
TEST_01525,Mud_Sandstone
TEST_01526,Mud_Sandstone
TEST_01527,Mud_Sandstone
TEST_01528,Mud_Sandstone
TEST_01529,Andesite
TEST_01530,Mud_Sandstone
TEST_01531,Mud_Sandstone
TEST_01532,Mud_Sandstone
TEST_01533,Mud_Sandstone
TEST_01534,Mud_Sandstone
TEST_01535,Weathered_Rock
TEST_01536,Andesite
TEST_01537,Basalt
TEST_01538,Weathered_Rock
TEST_01539,Mud_Sandstone
TEST_01540,Mud_Sandstone
TEST_01541,Mud_Sandstone
TEST_01542,Mud_Sandstone
TEST_01543,Mud_Sandstone
TEST_01544,Weathered_Rock
TEST_01545,Weathered_Rock
TEST_01546,Andesite
TEST_01547,Mud_Sandstone
TEST_01548,Mud_Sandstone
TEST_01549,Mud_Sandstone
TEST_01550,Mud_Sandstone
TEST_01551,Weathered_Rock
TEST_01552,Mud_Sandstone
TEST_01553,Mud_Sandstone
TEST_01554,Mud_Sandstone
TEST_01555,Mud_Sandstone
TEST_01556,Andesite
TEST_01557,Weathered_Rock
TEST_01558,Gneiss
TEST_01559,Basalt
TEST_01560,Andesite
TEST_01561,Weathered_Rock
TEST_01562,Weathered_Rock
TEST_01563,Weathered_Rock
TEST_01564,Mud_Sandstone
TEST_01565,Mud_Sandstone
TEST_01566,Mud_Sandstone
TEST_01567,Basalt
TEST_01568,Mud_Sandstone
TEST_01569,Mud_Sandstone
TEST_01570,Basalt
TEST_01571,Mud_Sandstone
TEST_01572,Andesite
TEST_01573,Mud_Sandstone
TEST_01574,Weathered_Rock
TEST_01575,Mud_Sandstone
TEST_01576,Mud_Sandstone
TEST_01577,Mud_Sandstone
TEST_01578,Granite
TEST_01579,Mud_Sandstone
TEST_01580,Basalt
TEST_01581,Mud_Sandstone
TEST_01582,Weathered_Rock
TEST_01583,Mud_Sandstone
TEST_01584,Weathered_Rock
TEST_01585,Mud_Sandstone
TEST_01586,Mud_Sandstone
TEST_01587,Mud_Sandstone
TEST_01588,Mud_Sandstone
TEST_01589,Mud_Sandstone
TEST_01590,Andesite
TEST_01591,Basalt
TEST_01592,Mud_Sandstone
TEST_01593,Mud_Sandstone
TEST_01594,Andesite
TEST_01595,Mud_Sandstone
TEST_01596,Weathered_Rock
TEST_01597,Mud_Sandstone
TEST_01598,Weathered_Rock
TEST_01599,Andesite
TEST_01600,Mud_Sandstone
TEST_01601,Mud_Sandstone
TEST_01602,Weathered_Rock
TEST_01603,Granite
TEST_01604,Weathered_Rock
TEST_01605,Andesite
TEST_01606,Weathered_Rock
TEST_01607,Mud_Sandstone
TEST_01608,Mud_Sandstone
TEST_01609,Mud_Sandstone
TEST_01610,Andesite
TEST_01611,Basalt
TEST_01612,Mud_Sandstone
TEST_01613,Mud_Sandstone
TEST_01614,Basalt
TEST_01615,Andesite
TEST_01616,Weathered_Rock
TEST_01617,Mud_Sandstone
TEST_01618,Andesite
TEST_01619,Mud_Sandstone
TEST_01620,Mud_Sandstone
TEST_01621,Mud_Sandstone
TEST_01622,Mud_Sandstone
TEST_01623,Mud_Sandstone
TEST_01624,Mud_Sandstone
TEST_01625,Mud_Sandstone
TEST_01626,Andesite
TEST_01627,Mud_Sandstone
TEST_01628,Weathered_Rock
TEST_01629,Weathered_Rock
TEST_01630,Mud_Sandstone
TEST_01631,Weathered_Rock
TEST_01632,Mud_Sandstone
TEST_01633,Mud_Sandstone
TEST_01634,Mud_Sandstone
TEST_01635,Mud_Sandstone
TEST_01636,Mud_Sandstone
TEST_01637,Mud_Sandstone
TEST_01638,Mud_Sandstone
TEST_01639,Andesite
TEST_01640,Mud_Sandstone
TEST_01641,Mud_Sandstone
TEST_01642,Mud_Sandstone
TEST_01643,Mud_Sandstone
TEST_01644,Weathered_Rock
TEST_01645,Mud_Sandstone
TEST_01646,Mud_Sandstone
TEST_01647,Weathered_Rock
TEST_01648,Weathered_Rock
TEST_01649,Weathered_Rock
TEST_01650,Mud_Sandstone
TEST_01651,Andesite
TEST_01652,Mud_Sandstone
TEST_01653,Mud_Sandstone
TEST_01654,Mud_Sandstone
TEST_01655,Mud_Sandstone
TEST_01656,Mud_Sandstone
TEST_01657,Mud_Sandstone
TEST_01658,Mud_Sandstone
TEST_01659,Weathered_Rock
TEST_01660,Mud_Sandstone
TEST_01661,Mud_Sandstone
TEST_01662,Mud_Sandstone
TEST_01663,Weathered_Rock
TEST_01664,Weathered_Rock
TEST_01665,Mud_Sandstone
TEST_01666,Mud_Sandstone
TEST_01667,Mud_Sandstone
TEST_01668,Granite
TEST_01669,Weathered_Rock
TEST_01670,Mud_Sandstone
TEST_01671,Weathered_Rock
TEST_01672,Mud_Sandstone
TEST_01673,Weathered_Rock
TEST_01674,Mud_Sandstone
TEST_01675,Mud_Sandstone
TEST_01676,Mud_Sandstone
TEST_01677,Andesite
TEST_01678,Mud_Sandstone
TEST_01679,Mud_Sandstone
TEST_01680,Mud_Sandstone
TEST_01681,Mud_Sandstone
TEST_01682,Mud_Sandstone
TEST_01683,Mud_Sandstone
TEST_01684,Weathered_Rock
TEST_01685,Mud_Sandstone
TEST_01686,Weathered_Rock
TEST_01687,Mud_Sandstone
TEST_01688,Mud_Sandstone
TEST_01689,Mud_Sandstone
TEST_01690,Mud_Sandstone
TEST_01691,Mud_Sandstone
TEST_01692,Mud_Sandstone
TEST_01693,Mud_Sandstone
TEST_01694,Mud_Sandstone
TEST_01695,Mud_Sandstone
TEST_01696,Mud_Sandstone
TEST_01697,Weathered_Rock
TEST_01698,Mud_Sandstone
TEST_01699,Weathered_Rock
TEST_01700,Weathered_Rock
TEST_01701,Weathered_Rock
TEST_01702,Mud_Sandstone
TEST_01703,Mud_Sandstone
TEST_01704,Mud_Sandstone
TEST_01705,Mud_Sandstone
TEST_01706,Mud_Sandstone
TEST_01707,Weathered_Rock
TEST_01708,Mud_Sandstone
TEST_01709,Mud_Sandstone
TEST_01710,Weathered_Rock
TEST_01711,Mud_Sandstone
TEST_01712,Mud_Sandstone
TEST_01713,Mud_Sandstone
TEST_01714,Andesite
TEST_01715,Mud_Sandstone
TEST_01716,Mud_Sandstone
TEST_01717,Mud_Sandstone
TEST_01718,Weathered_Rock
TEST_01719,Weathered_Rock
TEST_01720,Andesite
TEST_01721,Weathered_Rock
TEST_01722,Mud_Sandstone
TEST_01723,Andesite
TEST_01724,Mud_Sandstone
TEST_01725,Basalt
TEST_01726,Weathered_Rock
TEST_01727,Mud_Sandstone
TEST_01728,Mud_Sandstone
TEST_01729,Mud_Sandstone
TEST_01730,Mud_Sandstone
TEST_01731,Weathered_Rock
TEST_01732,Andesite
TEST_01733,Weathered_Rock
TEST_01734,Gneiss
TEST_01735,Mud_Sandstone
TEST_01736,Weathered_Rock
TEST_01737,Andesite
TEST_01738,Mud_Sandstone
TEST_01739,Mud_Sandstone
TEST_01740,Mud_Sandstone
TEST_01741,Mud_Sandstone
TEST_01742,Mud_Sandstone
TEST_01743,Mud_Sandstone
TEST_01744,Mud_Sandstone
TEST_01745,Mud_Sandstone
TEST_01746,Mud_Sandstone
TEST_01747,Weathered_Rock
TEST_01748,Weathered_Rock
TEST_01749,Mud_Sandstone
TEST_01750,Weathered_Rock
TEST_01751,Weathered_Rock
TEST_01752,Mud_Sandstone
TEST_01753,Weathered_Rock
TEST_01754,Weathered_Rock
TEST_01755,Mud_Sandstone
TEST_01756,Mud_Sandstone
TEST_01757,Mud_Sandstone
TEST_01758,Mud_Sandstone
TEST_01759,Weathered_Rock
TEST_01760,Weathered_Rock
TEST_01761,Weathered_Rock
TEST_01762,Mud_Sandstone
TEST_01763,Mud_Sandstone
TEST_01764,Mud_Sandstone
TEST_01765,Mud_Sandstone
TEST_01766,Weathered_Rock
TEST_01767,Granite
TEST_01768,Weathered_Rock
TEST_01769,Andesite
TEST_01770,Mud_Sandstone
TEST_01771,Andesite
TEST_01772,Etc
TEST_01773,Mud_Sandstone
TEST_01774,Mud_Sandstone
TEST_01775,Mud_Sandstone
TEST_01776,Mud_Sandstone
TEST_01777,Mud_Sandstone
TEST_01778,Andesite
TEST_01779,Mud_Sandstone
TEST_01780,Weathered_Rock
TEST_01781,Basalt
TEST_01782,Mud_Sandstone
TEST_01783,Weathered_Rock
TEST_01784,Mud_Sandstone
TEST_01785,Mud_Sandstone
TEST_01786,Mud_Sandstone
TEST_01787,Weathered_Rock
TEST_01788,Weathered_Rock
TEST_01789,Weathered_Rock
TEST_01790,Basalt
TEST_01791,Weathered_Rock
TEST_01792,Etc
TEST_01793,Weathered_Rock
TEST_01794,Granite
TEST_01795,Gneiss
TEST_01796,Granite
TEST_01797,Granite
TEST_01798,Granite
TEST_01799,Etc
TEST_01800,Granite
TEST_01801,Weathered_Rock
TEST_01802,Granite
TEST_01803,Granite
TEST_01804,Granite
TEST_01805,Granite
TEST_01806,Gneiss
TEST_01807,Gneiss
TEST_01808,Granite
TEST_01809,Granite
TEST_01810,Etc
TEST_01811,Granite
TEST_01812,Granite
TEST_01813,Granite
TEST_01814,Gneiss
TEST_01815,Etc
TEST_01816,Granite
TEST_01817,Weathered_Rock
TEST_01818,Granite
TEST_01819,Granite
TEST_01820,Etc
TEST_01821,Granite
TEST_01822,Etc
TEST_01823,Gneiss
TEST_01824,Granite
TEST_01825,Etc
TEST_01826,Granite
TEST_01827,Gneiss
TEST_01828,Weathered_Rock
TEST_01829,Granite
TEST_01830,Granite
TEST_01831,Granite
TEST_01832,Granite
TEST_01833,Granite
TEST_01834,Granite
TEST_01835,Etc
TEST_01836,Granite
TEST_01837,Granite
TEST_01838,Granite
TEST_01839,Granite
TEST_01840,Granite
TEST_01841,Granite
TEST_01842,Granite
TEST_01843,Granite
TEST_01844,Granite
TEST_01845,Weathered_Rock
TEST_01846,Granite
TEST_01847,Granite
TEST_01848,Granite
TEST_01849,Weathered_Rock
TEST_01850,Granite
TEST_01851,Gneiss
TEST_01852,Granite
TEST_01853,Granite
TEST_01854,Granite
TEST_01855,Etc
TEST_01856,Granite
TEST_01857,Granite
TEST_01858,Granite
TEST_01859,Granite
TEST_01860,Granite
TEST_01861,Weathered_Rock
TEST_01862,Weathered_Rock
TEST_01863,Granite
TEST_01864,Granite
TEST_01865,Granite
TEST_01866,Granite
TEST_01867,Granite
TEST_01868,Gneiss
TEST_01869,Gneiss
TEST_01870,Gneiss
TEST_01871,Gneiss
TEST_01872,Granite
TEST_01873,Granite
TEST_01874,Etc
TEST_01875,Granite
TEST_01876,Weathered_Rock
TEST_01877,Granite
TEST_01878,Etc
TEST_01879,Etc
TEST_01880,Etc
TEST_01881,Granite
TEST_01882,Granite
TEST_01883,Granite
TEST_01884,Granite
TEST_01885,Granite
TEST_01886,Granite
TEST_01887,Granite
TEST_01888,Granite
TEST_01889,Granite
TEST_01890,Etc
TEST_01891,Gneiss
TEST_01892,Gneiss
TEST_01893,Granite
TEST_01894,Granite
TEST_01895,Gneiss
TEST_01896,Andesite
TEST_01897,Granite
TEST_01898,Granite
TEST_01899,Granite
TEST_01900,Granite
TEST_01901,Etc
TEST_01902,Etc
TEST_01903,Granite
TEST_01904,Etc
TEST_01905,Etc
TEST_01906,Granite
TEST_01907,Etc
TEST_01908,Etc
TEST_01909,Etc
TEST_01910,Granite
TEST_01911,Granite
TEST_01912,Granite
TEST_01913,Etc
TEST_01914,Granite
TEST_01915,Weathered_Rock
TEST_01916,Mud_Sandstone
TEST_01917,Gneiss
TEST_01918,Granite
TEST_01919,Etc
TEST_01920,Etc
TEST_01921,Granite
TEST_01922,Etc
TEST_01923,Granite
TEST_01924,Granite
TEST_01925,Granite
TEST_01926,Granite
TEST_01927,Etc
TEST_01928,Etc
TEST_01929,Etc
TEST_01930,Gneiss
TEST_01931,Etc
TEST_01932,Etc
TEST_01933,Granite
TEST_01934,Granite
TEST_01935,Granite
TEST_01936,Granite
TEST_01937,Granite
TEST_01938,Etc
TEST_01939,Granite
TEST_01940,Gneiss
TEST_01941,Granite
TEST_01942,Etc
TEST_01943,Etc
TEST_01944,Granite
TEST_01945,Granite
TEST_01946,Granite
TEST_01947,Granite
TEST_01948,Granite
TEST_01949,Granite
TEST_01950,Granite
TEST_01951,Granite
TEST_01952,Granite
TEST_01953,Granite
TEST_01954,Granite
TEST_01955,Granite
TEST_01956,Gneiss
TEST_01957,Granite
TEST_01958,Etc
TEST_01959,Granite
TEST_01960,Granite
TEST_01961,Weathered_Rock
TEST_01962,Weathered_Rock
TEST_01963,Weathered_Rock
TEST_01964,Granite
TEST_01965,Granite
TEST_01966,Granite
TEST_01967,Granite
TEST_01968,Granite
TEST_01969,Granite
TEST_01970,Etc
TEST_01971,Granite
TEST_01972,Granite
TEST_01973,Gneiss
TEST_01974,Granite
TEST_01975,Granite
TEST_01976,Granite
TEST_01977,Granite
TEST_01978,Etc
TEST_01979,Weathered_Rock
TEST_01980,Weathered_Rock
TEST_01981,Weathered_Rock
TEST_01982,Granite
TEST_01983,Gneiss
TEST_01984,Weathered_Rock
TEST_01985,Granite
TEST_01986,Granite
TEST_01987,Etc
TEST_01988,Granite
TEST_01989,Etc
TEST_01990,Granite
TEST_01991,Etc
TEST_01992,Granite
TEST_01993,Granite
TEST_01994,Granite
TEST_01995,Etc
TEST_01996,Gneiss
TEST_01997,Granite
TEST_01998,Granite
TEST_01999,Granite
TEST_02000,Weathered_Rock
TEST_02001,Granite
TEST_02002,Granite
TEST_02003,Weathered_Rock
TEST_02004,Granite
TEST_02005,Granite
TEST_02006,Granite
TEST_02007,Etc
TEST_02008,Gneiss
TEST_02009,Etc
TEST_02010,Etc
TEST_02011,Granite
TEST_02012,Weathered_Rock
TEST_02013,Etc
TEST_02014,Weathered_Rock
TEST_02015,Granite
TEST_02016,Granite
TEST_02017,Gneiss
TEST_02018,Granite
TEST_02019,Etc
TEST_02020,Etc
TEST_02021,Granite
TEST_02022,Granite
TEST_02023,Gneiss
TEST_02024,Granite
TEST_02025,Granite
TEST_02026,Granite
TEST_02027,Granite
TEST_02028,Granite
TEST_02029,Granite
TEST_02030,Granite
TEST_02031,Granite
TEST_02032,Granite
TEST_02033,Granite
TEST_02034,Granite
TEST_02035,Granite
TEST_02036,Etc
TEST_02037,Granite
TEST_02038,Gneiss
TEST_02039,Weathered_Rock
TEST_02040,Weathered_Rock
TEST_02041,Granite
TEST_02042,Weathered_Rock
TEST_02043,Weathered_Rock
TEST_02044,Weathered_Rock
TEST_02045,Granite
TEST_02046,Granite
TEST_02047,Gneiss
TEST_02048,Gneiss
TEST_02049,Etc
TEST_02050,Granite
TEST_02051,Granite
TEST_02052,Etc
TEST_02053,Granite
TEST_02054,Granite
TEST_02055,Granite
TEST_02056,Granite
TEST_02057,Granite
TEST_02058,Granite
TEST_02059,Granite
TEST_02060,Granite
TEST_02061,Granite
TEST_02062,Weathered_Rock
TEST_02063,Weathered_Rock
TEST_02064,Weathered_Rock
TEST_02065,Granite
TEST_02066,Etc
TEST_02067,Granite
TEST_02068,Granite
TEST_02069,Granite
TEST_02070,Weathered_Rock
TEST_02071,Granite
TEST_02072,Granite
TEST_02073,Granite
TEST_02074,Gneiss
TEST_02075,Etc
TEST_02076,Weathered_Rock
TEST_02077,Granite
TEST_02078,Granite
TEST_02079,Etc
TEST_02080,Granite
TEST_02081,Granite
TEST_02082,Granite
TEST_02083,Weathered_Rock
TEST_02084,Granite
TEST_02085,Granite
TEST_02086,Granite
TEST_02087,Granite
TEST_02088,Granite
TEST_02089,Granite
TEST_02090,Gneiss
TEST_02091,Granite
TEST_02092,Granite
TEST_02093,Etc
TEST_02094,Granite
TEST_02095,Gneiss
TEST_02096,Granite
TEST_02097,Granite
TEST_02098,Etc
TEST_02099,Granite
TEST_02100,Granite
TEST_02101,Granite
TEST_02102,Granite
TEST_02103,Granite
TEST_02104,Weathered_Rock
TEST_02105,Weathered_Rock
TEST_02106,Weathered_Rock
TEST_02107,Gneiss
TEST_02108,Etc
TEST_02109,Etc
TEST_02110,Granite
TEST_02111,Granite
TEST_02112,Granite
TEST_02113,Granite
TEST_02114,Granite
TEST_02115,Granite
TEST_02116,Granite
TEST_02117,Granite
TEST_02118,Gneiss
TEST_02119,Granite
TEST_02120,Granite
TEST_02121,Granite
TEST_02122,Granite
TEST_02123,Weathered_Rock
TEST_02124,Weathered_Rock
TEST_02125,Granite
TEST_02126,Granite
TEST_02127,Granite
TEST_02128,Granite
TEST_02129,Granite
TEST_02130,Granite
TEST_02131,Granite
TEST_02132,Granite
TEST_02133,Granite
TEST_02134,Granite
TEST_02135,Granite
TEST_02136,Granite
TEST_02137,Granite
TEST_02138,Gneiss
TEST_02139,Granite
TEST_02140,Granite
TEST_02141,Granite
TEST_02142,Granite
TEST_02143,Gneiss
TEST_02144,Granite
TEST_02145,Weathered_Rock
TEST_02146,Granite
TEST_02147,Granite
TEST_02148,Weathered_Rock
TEST_02149,Granite
TEST_02150,Gneiss
TEST_02151,Granite
TEST_02152,Granite
TEST_02153,Granite
TEST_02154,Granite
TEST_02155,Granite
TEST_02156,Weathered_Rock
TEST_02157,Weathered_Rock
TEST_02158,Weathered_Rock
TEST_02159,Weathered_Rock
TEST_02160,Granite
TEST_02161,Granite
TEST_02162,Etc
TEST_02163,Granite
TEST_02164,Granite
TEST_02165,Granite
TEST_02166,Granite
TEST_02167,Granite
TEST_02168,Granite
TEST_02169,Granite
TEST_02170,Granite
TEST_02171,Etc
TEST_02172,Weathered_Rock
TEST_02173,Granite
TEST_02174,Etc
TEST_02175,Granite
TEST_02176,Granite
TEST_02177,Etc
TEST_02178,Weathered_Rock
TEST_02179,Weathered_Rock
TEST_02180,Weathered_Rock
TEST_02181,Weathered_Rock
TEST_02182,Gneiss
TEST_02183,Granite
TEST_02184,Granite
TEST_02185,Granite
TEST_02186,Granite
TEST_02187,Granite
TEST_02188,Granite
TEST_02189,Granite
TEST_02190,Granite
TEST_02191,Granite
TEST_02192,Granite
TEST_02193,Weathered_Rock
TEST_02194,Weathered_Rock
TEST_02195,Etc
TEST_02196,Weathered_Rock
TEST_02197,Granite
TEST_02198,Granite
TEST_02199,Granite
TEST_02200,Granite
TEST_02201,Granite
TEST_02202,Granite
TEST_02203,Granite
TEST_02204,Granite
TEST_02205,Weathered_Rock
TEST_02206,Weathered_Rock
TEST_02207,Weathered_Rock
TEST_02208,Weathered_Rock
TEST_02209,Weathered_Rock
TEST_02210,Etc
TEST_02211,Weathered_Rock
TEST_02212,Mud_Sandstone
TEST_02213,Granite
TEST_02214,Gneiss
TEST_02215,Weathered_Rock
TEST_02216,Weathered_Rock
TEST_02217,Weathered_Rock
TEST_02218,Granite
TEST_02219,Granite
TEST_02220,Granite
TEST_02221,Etc
TEST_02222,Granite
TEST_02223,Gneiss
TEST_02224,Gneiss
TEST_02225,Granite
TEST_02226,Granite
TEST_02227,Granite
TEST_02228,Etc
TEST_02229,Weathered_Rock
TEST_02230,Granite
TEST_02231,Granite
TEST_02232,Granite
TEST_02233,Granite
TEST_02234,Granite
TEST_02235,Granite
TEST_02236,Granite
TEST_02237,Etc
TEST_02238,Weathered_Rock
TEST_02239,Etc
TEST_02240,Granite
TEST_02241,Granite
